days,RKI Nowcast 4 days,RKI Nowcast 7 days,Projected 7 days
2020-03-08,2.2,NaN,NaN
2020-03-09,2.076923076923077,NaN,NaN
2020-03-10,1.9375,2.521739130434783,NaN
2020-03-11,2.5,2.2,2.40439638815761
2020-03-12,2.227272727272727,2.289473684210526,2.0096524149837167
2020-03-13,2.4074074074074074,2.0434782608695654,2.405266406673101
2020-03-14,2.129032258064516,1.7586206896551722,1.8826724680940143
2020-03-15,1.4666666666666666,1.7727272727272727,1.7306789633251614
2020-03-16,1.5918367346938775,1.5977011494252873,1.806034505627417
2020-03-17,1.2769230769230768,1.7127659574468084,1.79612599761799
2020-03-18,1.696969696969697,1.5784313725490196,1.709722900468964
2020-03-19,1.6363636363636365,1.376068376068376,1.4025275382239903
2020-03-20,1.3974358974358974,1.2014388489208634,1.241692245007126
2020-03-21,1.1325301204819278,0.9875776397515529,1.2089875054469328
2020-03-22,0.5714285714285714,0.9937888198757764,0.9397869052974545
2020-03-23,0.7129629629629629,0.9440993788819876,1.00062848121683
2020-03-24,0.6788990825688074,0.7904191616766467,0.9033142404315487
2020-03-25,0.8191489361702128,0.880503144654088,0.7463350424666833
2020-03-26,1.390625,0.91875,0.9834679522568993
2020-03-27,1.2467532467532467,0.9671052631578947,0.9997922783639982
2020-03-28,1.2027027027027026,1.1515151515151516,0.9775679206733356
2020-03-29,1.0909090909090908,1.0142857142857142,1.163553679841
2020-03-30,0.8876404494382022,1.0068027210884354,0.9446278124994291
2020-03-31,0.78125,1.0136054421768708,1.0483891783320003
2020-04-01,0.8876404494382022,0.9671052631578947,1.0180754085657047
2020-04-02,1.0,0.8802816901408451,0.9625383607215647
2020-04-03,1.0,0.7972972972972974,0.7877539106226304
2020-04-04,0.7866666666666666,0.7516778523489933,0.789524696421759
2020-04-05,0.5949367088607594,0.7278911564625851,0.7325670169456869
2020-04-06,0.4642857142857143,0.832,0.6964771480949997
2020-04-07,0.6835443037974683,0.8135593220338982,0.843362642647782
2020-04-08,0.9661016949152542,0.7589285714285714,0.8094208501745921
2020-04-09,1.2127659574468086,0.7383177570093458,0.7737358563160742
2020-04-10,1.3076923076923077,0.7788461538461539,0.7937157375561786
2020-04-11,0.6666666666666666,0.84375,0.8235081750926523
2020-04-12,0.5614035087719298,0.8470588235294119,0.8444121840020407
2020-04-13,0.45614035087719296,0.6329113924050633,0.7457260883944317
2020-04-14,0.49019607843137253,0.5185185185185185,0.503162251014175
2020-04-15,0.5,0.4444444444444445,0.5120823142251862
2020-04-16,0.375,0.5277777777777778,0.4239570930671282
2020-04-17,0.6538461538461539,0.5599999999999999,0.6628587939171255
2020-04-18,0.56,0.5238095238095238,0.5019801533888705
2020-04-19,0.6666666666666666,0.611111111111111,0.5437562893971079
2020-04-20,1.0,0.6052631578947368,0.7374485355010463
2020-04-21,0.5882352941176471,0.8571428571428571,0.6999728793224683
2020-04-22,1.0,1.0454545454545454,0.9406782217791911
2020-04-23,1.0833333333333333,1.0,0.9920401160547557
2020-04-24,1.4166666666666667,1.1304347826086958,0.9565217391304348
2020-04-25,1.7,1.3333333333333333,1.279717367580464
2020-04-26,1.4285714285714286,1.5217391304347827,1.5328039869555687
2020-04-27,1.8461538461538463,1.4090909090909092,1.4667011006451838
2020-04-28,1.1176470588235294,1.2307692307692306,1.1676793756530528
2020-04-29,1.1764705882352942,1.1250000000000002,1.201870819692706
2020-04-30,0.85,0.9142857142857143,1.2609099967359092
2020-05-01,0.5833333333333334,0.9677419354838709,0.8163173024579387
2020-05-02,0.8421052631578947,0.7812500000000001,0.9131019917477448
2020-05-03,0.65,0.6388888888888888,0.6930157501763505
2020-05-04,0.6470588235294118,0.8125000000000001,0.6591470223447929
2020-05-05,0.9285714285714286,0.7666666666666666,0.9582299361759155
2020-05-06,0.8125,0.7999999999999999,0.7415951264604405
